time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-01-19T07:31:10.800Z,45.413,16.126,10.0,1.8,ML,8,316.4,1.55,1.22,oe,oe52976409,2021-01-22T11:34:04.992Z,NORTHWESTERN BALKAN REGION,earthquake,10.5,,0.2,2,manual,oe,oe
2021-01-19T06:09:55.776Z,45.577,16.146,10.0,1.6,ML,7,311.2,1.45,0.62,oe,oe52976408,2021-01-22T11:33:17.461Z,NORTHWESTERN BALKAN REGION,earthquake,5.9,,0.2,2,manual,oe,oe
2021-01-19T05:48:51.055Z,45.461,16.247,10.0,2.0,ML,7,288.8,2.24,0.39,oe,oe52975927,2021-01-22T11:31:13.177Z,NORTHWESTERN BALKAN REGION,earthquake,6.1,,0.1,3,manual,oe,oe
2021-01-19T05:01:03.585Z,-7.318,125.307,428.4,5.2,mb,,,,,oe,oe52976405,2021-01-22T11:30:22.360Z,BANDA SEA,earthquake,,,,,manual,oe,oe
2021-01-19T05:01:03.585Z,-7.318,125.307,428.4,5.2,mb,,,,,oe,oe52975922,2021-01-22T11:51:18.645Z,BANDA SEA,earthquake,,,,,manual,oe,oe
2021-01-19T04:44:33.386Z,45.477,16.184,10.0,3.6,ML,14,234.6,4.79,1.23,oe,oe52975790,2021-01-22T11:30:01.892Z,NORTHWESTERN BALKAN REGION,earthquake,9.8,,0.3,24,manual,oe,oe
2021-01-19T04:23:08.015Z,45.458,16.144,10.0,1.8,ML,8,288.6,2.25,0.76,oe,oe52976404,2021-01-22T11:28:14.839Z,NORTHWESTERN BALKAN REGION,earthquake,5.7,,0.1,3,manual,oe,oe
2021-01-19T03:33:21.950Z,-24.378,-57.368,0.0,4.2,mb,,,,,oe,oe52975889,2021-01-19T13:11:35.619Z,PARAGUAY,earthquake,,,0.1,2,manual,oe,oe
2021-01-19T03:27:51.670Z,45.405,16.240,10.0,1.8,ML,12,241.5,2.29,0.50,oe,oe52975884,2021-01-22T11:26:32.873Z,NORTHWESTERN BALKAN REGION,earthquake,4.0,,0.3,3,manual,oe,oe
2021-01-19T02:46:22.386Z,-31.818,-68.847,20.0,0.0,-,,,,,oe,oe52975788,2021-01-19T07:17:26.683Z,SAN JUAN PROVINCE  ARGENTINA,earthquake,,,,,manual,oe,oe
2021-01-19T02:46:22.380Z,-31.823,-68.818,20.0,0.0,-,,,,,oe,oe52975852,2021-01-22T11:26:20.551Z,SAN JUAN PROVINCE  ARGENTINA,earthquake,,,,,manual,oe,oe
2021-01-19T02:00:52.907Z,45.449,16.143,10.0,1.8,ML,13,236.2,2.25,0.47,oe,oe52975847,2021-01-22T11:25:25.533Z,NORTHWESTERN BALKAN REGION,earthquake,4.1,,0.2,3,manual,oe,oe
2021-01-19T01:58:00.903Z,45.795,14.790,2.0,1.1,ML,9,171.6,1.15,0.30,oe,oe52976396,2021-01-22T11:24:39.489Z,NORTHWESTERN BALKAN REGION,earthquake,1.7,,0.2,3,manual,oe,oe
2021-01-19T01:17:45.990Z,44.441,10.660,19.3,1.9,ML,,,,,oe,oe52975844,2021-01-22T11:22:21.349Z,NORTHERN ITALY,earthquake,,,,,manual,oe,oe
2021-01-19T00:57:14.656Z,45.365,16.258,10.0,1.8,ML,13,245.0,2.33,0.43,oe,oe52975787,2021-01-19T17:16:03.507Z,NORTHWESTERN BALKAN REGION,earthquake,3.6,,0.2,3,manual,oe,oe
2021-01-19T00:43:18.810Z,47.311,11.375,5.0,-0.2,ML,5,126.4,0.24,0.19,oe,oe52975839,2021-01-19T17:15:46.415Z,AUSTRIA,earthquake,1.4,,0.1,4,manual,oe,oe
2021-01-19T00:41:09.255Z,37.029,29.147,10.0,4.4,mb,,,,,oe,oe52975841,2021-01-19T12:34:13.616Z,TURKEY,earthquake,,,,,manual,oe,oe
2021-01-19T00:31:43.821Z,45.378,16.167,10.0,2.0,ML,15,242.4,2.56,0.43,oe,oe52975783,2021-01-22T11:20:37.068Z,NORTHWESTERN BALKAN REGION,earthquake,3.0,,0.2,5,manual,oe,oe
2021-01-18T23:09:18.968Z,46.135,12.983,8.0,0.9,ML,6,224.5,0.73,0.27,oe,oe52975976,2021-01-19T16:12:10.061Z,NORTHERN ITALY,earthquake,3.5,,0.1,2,manual,oe,oe
2021-01-18T23:04:38.130Z,45.518,16.169,10.0,1.5,ML,6,321.3,1.50,0.51,oe,oe52975975,2021-01-19T17:05:11.301Z,NORTHWESTERN BALKAN REGION,earthquake,7.8,,0.1,2,manual,oe,oe
2021-01-18T22:39:06.476Z,47.361,11.753,5.0,0.4,ML,7,172.2,0.44,0.12,oe,oe52975822,2021-01-19T08:34:09.502Z,AUSTRIA,earthquake,1.6,1.5,0.2,4,manual,oe,oe
2021-01-18T22:10:06.620Z,45.402,16.156,10.0,2.0,ML,13,240.3,2.57,0.37,oe,oe52975781,2021-01-19T17:04:33.628Z,NORTHWESTERN BALKAN REGION,earthquake,3.6,,0.3,5,manual,oe,oe
2021-01-18T21:16:58.562Z,45.461,16.168,10.0,1.8,ML,9,242.8,2.24,0.46,oe,oe52975974,2021-01-19T16:06:13.559Z,NORTHWESTERN BALKAN REGION,earthquake,5.7,,0.2,3,manual,oe,oe
2021-01-18T20:27:36.952Z,12.999,57.725,10.0,4.2,mb,,,,,oe,oe52975973,2021-01-19T16:04:35.519Z,OWEN FRACTURE ZONE REGION,earthquake,,,,,manual,oe,oe
2021-01-18T20:16:43.502Z,45.447,16.202,10.0,1.7,ML,7,324.0,1.56,0.11,oe,oe52975970,2021-01-19T16:02:51.040Z,NORTHWESTERN BALKAN REGION,earthquake,2.8,,0.1,2,manual,oe,oe
2021-01-18T19:03:14.753Z,45.640,15.078,8.3,1.3,ML,9,204.1,1.01,0.27,oe,oe52975969,2021-01-19T15:48:18.740Z,NORTHWESTERN BALKAN REGION,earthquake,2.3,7.4,,1,manual,oe,oe
2021-01-18T18:46:12.997Z,58.003,126.359,10.0,4.7,mb,,,,,oe,oe52975967,2021-01-19T15:46:37.779Z,SOUTHEASTERN SIBERIA  RUSSIA,earthquake,,,,,manual,oe,oe
2021-01-18T18:41:41.744Z,45.422,16.238,10.0,1.5,ML,7,247.3,1.60,0.36,oe,oe52975965,2021-01-19T15:43:32.573Z,NORTHWESTERN BALKAN REGION,earthquake,5.5,,0.2,2,manual,oe,oe
2021-01-18T17:52:33.426Z,45.457,16.106,10.0,1.5,ML,6,322.8,1.51,0.45,oe,oe52975964,2021-01-19T15:41:26.192Z,NORTHWESTERN BALKAN REGION,earthquake,5.0,,0.2,2,manual,oe,oe
2021-01-18T17:37:49.929Z,45.511,16.102,10.0,2.0,ML,9,230.0,2.19,0.28,oe,oe52975963,2021-01-19T15:40:53.597Z,NORTHWESTERN BALKAN REGION,earthquake,3.2,,0.2,3,manual,oe,oe
2021-01-18T16:03:12.057Z,28.246,56.086,10.0,4.5,mb,,,,,oe,oe52975959,2021-01-19T15:39:21.789Z,SOUTHERN IRAN,earthquake,,,,,manual,oe,oe
2021-01-18T15:55:31.880Z,-14.690,-173.737,0.0,4.1,mb,,,,,oe,oe52975962,2021-01-19T15:40:10.182Z,SAMOA ISLANDS REGION,earthquake,,,0.2,8,manual,oe,oe
2021-01-18T15:19:53.073Z,46.339,13.219,12.3,2.0,ML,18,135.6,1.84,0.42,oe,oe52975826,2021-01-19T17:03:40.150Z,AUSTRIA,earthquake,1.5,4.6,0.4,12,manual,oe,oe
2021-01-18T14:04:22.400Z,43.940,13.377,5.0,2.1,ML,,,,,oe,oe52975912,2021-01-19T13:56:55.251Z,CENTRAL ITALY,earthquake,,,,,manual,oe,oe
2021-01-18T13:36:05.093Z,45.462,16.103,10.0,1.8,ML,8,288.2,2.24,0.50,oe,oe52975909,2021-01-19T13:54:48.852Z,NORTHWESTERN BALKAN REGION,earthquake,4.9,,0.2,3,manual,oe,oe
2021-01-18T11:43:54.736Z,7.317,94.679,124.7,4.7,mb,,,,,oe,oe52975758,2021-01-18T14:35:23.168Z,NICOBAR ISLANDS  INDIA REGION,earthquake,,,,,manual,oe,oe
2021-01-18T11:35:56.774Z,45.580,16.028,10.0,1.9,ML,12,229.4,2.13,0.45,oe,oe52975756,2021-01-18T14:30:56.712Z,NORTHWESTERN BALKAN REGION,earthquake,3.3,,0.3,3,manual,oe,oe
2021-01-18T08:58:47.600Z,45.476,16.196,10.0,2.2,ML,18,280.8,3.24,0.54,oe,oe52975517,2021-01-19T17:02:07.558Z,NORTHWESTERN BALKAN REGION,earthquake,4.0,,0.2,9,manual,oe,oe
2021-01-18T07:31:01.580Z,40.584,15.442,16.0,3.2,ML,,,,,oe,oe52975731,2021-01-18T14:07:40.829Z,SOUTHERN ITALY,earthquake,,,,,manual,oe,oe
2021-01-18T07:17:16.261Z,-14.582,167.342,161.2,0.0,-,,,,,oe,oe52975500,2021-01-18T14:17:40.627Z,VANUATU ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-18T07:05:39.400Z,42.770,18.660,5.0,2.8,ML,,,,,oe,oe52975955,2021-01-19T15:34:49.366Z,NORTHWESTERN BALKAN REGION,earthquake,,,,,manual,oe,oe
2021-01-18T04:37:32.159Z,47.136,11.408,3.2,0.3,ML,5,163.8,0.23,0.10,oe,oe52975633,2021-01-18T11:03:53.673Z,AUSTRIA,earthquake,1.6,5.2,0.1,3,manual,oe,oe
2021-01-18T04:32:20.718Z,45.312,16.355,10.0,1.7,ML,7,296.3,2.39,0.39,oe,oe52975634,2021-01-18T11:03:53.688Z,NORTHWESTERN BALKAN REGION,earthquake,6.1,,0.2,3,manual,oe,oe
2021-01-18T04:23:14.600Z,35.660,26.330,10.0,4.2,ML,,,,,oe,oe52975656,2021-01-18T11:29:03.808Z,CRETE  GREECE,earthquake,,,,,manual,oe,oe
2021-01-18T04:20:01.816Z,46.100,14.286,2.0,0.9,ML,9,70.9,0.78,0.22,oe,oe52975654,2021-01-18T11:25:41.871Z,NORTHWESTERN BALKAN REGION,earthquake,1.0,19.4,0.2,2,manual,oe,oe
2021-01-18T02:49:30.650Z,45.910,16.006,10.1,2.5,ML,28,184.0,3.16,0.48,oe,oe52975460,2021-01-18T14:05:09.239Z,NORTHWESTERN BALKAN REGION,earthquake,1.8,1.2,0.3,15,manual,oe,oe
2021-01-18T02:17:13.294Z,47.643,15.760,231.5,0.2,ML,7,102.2,1.88,0.30,oe,oe52975453,2021-01-18T02:17:58.348Z,AUSTRIA,earthquake,13.1,20.8,0.4,3,automatic,oe,oe
2021-01-18T02:05:54.012Z,44.974,147.822,104.0,4.8,mb,,,,,oe,oe52975455,2021-01-18T11:17:35.838Z,KURIL ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-18T01:28:54.694Z,47.026,10.495,16.4,0.8,ML,6,134.7,0.90,0.28,oe,oe52975451,2021-01-18T01:29:31.576Z,AUSTRIA,earthquake,5.6,6.6,0.4,3,manual,oe,oe
2021-01-18T01:28:33.605Z,45.820,13.271,15.0,1.5,ML,8,225.4,2.23,0.56,oe,oe52975448,2021-01-18T01:29:18.885Z,NORTHERN ITALY,earthquake,,,0.3,6,automatic,oe,oe
2021-01-18T01:17:20.209Z,48.963,153.621,161.5,4.5,mb,,,,,oe,oe52975445,2021-01-18T11:14:40.328Z,KURIL ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-18T01:16:43.833Z,45.417,16.199,10.0,1.9,ML,17,239.8,2.77,0.43,oe,oe52975443,2021-01-18T11:08:45.246Z,NORTHWESTERN BALKAN REGION,earthquake,3.1,,0.2,8,manual,oe,oe
2021-01-18T00:54:06.801Z,45.443,16.181,10.0,1.5,ML,9,282.1,2.26,0.31,oe,oe52975636,2021-01-18T11:06:34.162Z,NORTHWESTERN BALKAN REGION,earthquake,2.9,,0.2,3,manual,oe,oe
2021-01-18T00:28:33.335Z,45.914,15.999,13.9,1.5,ML,9,265.1,1.17,0.22,oe,oe52975637,2021-01-18T11:12:11.041Z,NORTHWESTERN BALKAN REGION,earthquake,3.1,5.9,0.2,2,manual,oe,oe
2021-01-18T00:27:12.474Z,45.483,16.128,10.0,1.6,ML,11,233.0,2.45,0.37,oe,oe52975635,2021-01-18T11:05:14.516Z,NORTHWESTERN BALKAN REGION,earthquake,3.6,,0.4,4,manual,oe,oe
2021-01-17T23:13:40.380Z,40.543,15.934,42.4,3.5,ML,,,,,oe,oe52975439,2021-01-18T06:07:42.890Z,SOUTHERN ITALY,earthquake,,,,,manual,oe,oe
2021-01-17T23:01:40.620Z,45.210,10.785,17.5,2.6,ML,,,,,oe,oe52975435,2021-01-19T07:06:50.977Z,NORTHERN ITALY,earthquake,,,,,manual,oe,oe
2021-01-17T20:36:41.950Z,45.494,16.170,10.0,3.2,ML,19,232.7,2.61,0.39,oe,oe52975422,2021-01-19T07:01:29.194Z,NORTHWESTERN BALKAN REGION,earthquake,2.7,,0.2,21,manual,oe,oe
2021-01-17T20:00:39.433Z,45.489,16.284,10.0,2.3,ML,11,235.6,1.84,0.45,oe,oe52975420,2021-01-19T06:57:57.581Z,NORTHWESTERN BALKAN REGION,earthquake,4.1,,0.2,14,manual,oe,oe
2021-01-17T19:26:44.076Z,45.487,16.194,10.0,2.2,ML,15,233.8,2.21,0.54,oe,oe52975418,2021-01-19T06:56:40.951Z,NORTHWESTERN BALKAN REGION,earthquake,3.6,,0.1,14,manual,oe,oe
2021-01-17T18:15:04.334Z,45.488,16.260,10.0,1.6,ML,10,254.9,2.73,0.58,oe,oe52975819,2021-01-19T07:32:28.974Z,NORTHWESTERN BALKAN REGION,earthquake,6.4,,0.3,4,manual,oe,oe
2021-01-17T18:03:06.751Z,45.479,16.188,10.0,2.1,ML,17,234.4,2.63,0.58,oe,oe52975416,2021-01-19T06:54:54.243Z,NORTHWESTERN BALKAN REGION,earthquake,3.9,,0.2,11,manual,oe,oe
2021-01-17T17:52:04.364Z,46.668,10.143,6.3,0.8,ML,7,77.9,0.53,0.21,oe,oe52975673,2021-01-18T11:43:54.489Z,NORTHERN ITALY,earthquake,1.4,3.1,0.3,2,manual,oe,oe
2021-01-17T15:17:50.835Z,47.579,16.269,6.9,0.3,ML,8,222.4,0.60,0.28,oe,oe52975672,2021-01-18T11:42:54.994Z,AUSTRIA,earthquake,4.2,5.7,0.2,5,manual,oe,oe
2021-01-17T13:35:41.667Z,45.485,16.213,10.0,2.2,ML,12,234.4,1.83,0.57,oe,oe52975409,2021-01-18T14:02:51.243Z,NORTHWESTERN BALKAN REGION,earthquake,4.0,,0.2,11,manual,oe,oe
2021-01-17T11:22:42.800Z,34.810,24.550,45.0,4.2,mb,,,,,oe,oe52975725,2021-01-18T14:00:14.800Z,CRETE  GREECE,earthquake,,,,,manual,oe,oe
2021-01-17T10:27:25.100Z,45.530,9.387,47.7,2.6,ML,,,,,oe,oe52975670,2021-01-18T11:41:59.652Z,NORTHERN ITALY,earthquake,,,,,manual,oe,oe
2021-01-17T09:50:47.531Z,46.365,12.716,11.0,1.2,ML,8,159.5,1.58,0.57,oe,oe52975665,2021-01-18T11:34:37.315Z,NORTHERN ITALY,earthquake,5.7,5.6,0.2,2,manual,oe,oe
2021-01-17T08:31:53.496Z,53.786,162.072,10.0,5.4,mb,,,,,oe,oe52975396,2021-01-18T13:57:39.811Z,OFF EAST COAST OF KAMCHATKA,earthquake,,,,,manual,oe,oe
2021-01-17T07:51:28.136Z,45.587,16.301,10.0,1.6,ML,10,292.5,2.36,0.34,oe,oe52975718,2021-01-18T13:56:38.711Z,NORTHWESTERN BALKAN REGION,earthquake,3.5,,0.3,4,manual,oe,oe
2021-01-17T07:26:06.280Z,45.849,10.938,16.4,1.5,ML,,,,,oe,oe52975717,2021-01-18T13:54:38.845Z,NORTHERN ITALY,earthquake,,,,,manual,oe,oe
2021-01-17T04:28:07.879Z,46.474,13.649,5.4,0.1,ML,4,124.7,0.29,0.19,oe,oe52975662,2021-01-18T11:32:13.389Z,AUSTRIA,earthquake,2.7,8.5,,1,manual,oe,oe
2021-01-17T03:38:55.535Z,-15.427,168.118,10.0,5.2,mb,,,,,oe,oe52975715,2021-01-18T13:54:10.523Z,VANUATU ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-17T03:32:34.206Z,45.511,16.255,10.0,2.0,ML,17,233.0,3.21,0.52,oe,oe52975391,2021-01-18T13:51:47.456Z,NORTHWESTERN BALKAN REGION,earthquake,3.5,,0.2,10,manual,oe,oe
2021-01-17T03:09:12.632Z,46.260,13.455,12.4,0.3,ML,5,212.6,0.39,0.25,oe,oe52975661,2021-01-18T11:31:01.018Z,AUSTRIA,earthquake,2.8,2.6,,1,manual,oe,oe
2021-01-17T02:50:17.146Z,26.877,55.197,10.0,4.7,mb,,,,,oe,oe52975388,2021-01-18T13:50:07.838Z,SOUTHERN IRAN,earthquake,,,,,manual,oe,oe
2021-01-17T01:58:04.565Z,46.388,12.952,5.1,1.9,ML,14,184.6,1.32,0.48,oe,oe52975381,2021-01-18T13:48:34.080Z,NORTHERN ITALY,earthquake,2.8,14.0,0.2,17,manual,oe,oe
2021-01-17T00:54:49.031Z,44.303,10.979,50.0,1.9,ML,15,311.1,3.34,0.70,oe,oe52975712,2021-01-18T13:45:02.324Z,NORTHERN ITALY,earthquake,7.0,,0.2,12,manual,oe,oe
2021-01-17T00:06:20.642Z,45.649,14.075,14.0,1.2,ML,11,124.5,1.28,0.36,oe,oe52975710,2021-01-18T13:42:05.895Z,NORTHWESTERN BALKAN REGION,earthquake,1.4,,0.2,3,manual,oe,oe
2021-01-17T00:00:40.705Z,46.404,12.978,11.6,2.0,ML,25,141.3,1.34,0.33,oe,oe52975354,2021-01-19T17:01:27.567Z,NORTHERN ITALY,earthquake,1.0,3.5,0.3,22,manual,oe,oe
2021-01-16T23:54:55.558Z,46.383,12.970,11.4,3.5,ML,31,123.5,3.53,0.33,oe,oe52975339,2021-01-18T15:50:13.193Z,NORTHERN ITALY,earthquake,1.1,0.8,0.3,24,manual,oe,oe
2021-01-16T23:10:58.882Z,22.535,121.403,17.2,0.0,-,,,,,oe,oe52975334,2021-01-19T16:50:30.007Z,TAIWAN REGION,earthquake,,,,,manual,oe,oe
2021-01-16T23:10:13.252Z,45.523,16.235,10.7,2.0,ML,8,250.7,2.18,0.20,oe,oe52975708,2021-01-18T15:49:35.999Z,NORTHWESTERN BALKAN REGION,earthquake,3.6,1.5,0.3,4,manual,oe,oe
2021-01-16T22:25:17.624Z,47.438,13.630,8.0,0.4,ML,6,94.2,0.50,0.25,oe,oe52975628,2021-01-18T15:49:25.784Z,AUSTRIA,earthquake,1.5,3.2,0.0,2,manual,oe,oe
2021-01-16T22:05:02.331Z,45.434,16.125,10.0,1.5,ML,6,323.7,1.53,0.31,oe,oe52975985,2021-01-19T16:49:12.984Z,NORTHWESTERN BALKAN REGION,earthquake,5.3,,0.2,2,manual,oe,oe
2021-01-16T20:33:37.721Z,45.401,16.123,10.0,1.8,ML,7,266.1,2.30,0.47,oe,oe52975707,2021-01-19T16:48:43.194Z,NORTHWESTERN BALKAN REGION,earthquake,5.5,,0.2,4,manual,oe,oe
2021-01-16T20:16:21.995Z,45.508,16.200,11.8,1.7,ML,7,232.2,1.52,0.18,oe,oe52975706,2021-01-18T15:48:11.010Z,NORTHWESTERN BALKAN REGION,earthquake,3.0,1.3,0.3,2,manual,oe,oe
2021-01-16T20:15:39.151Z,46.960,10.549,0.0,1.0,ML,4,268.6,3.57,0.37,oe,oe52975333,2021-01-16T20:22:20.120Z,NORTHERN ITALY,earthquake,5.9,,0.1,3,manual,oe,oe
2021-01-16T20:02:45.849Z,36.529,70.738,191.7,0.0,-,,,,,oe,oe52975305,2021-01-18T15:48:01.506Z,HINDU KUSH REGION  AFGHANISTAN,earthquake,,,,,manual,oe,oe
2021-01-16T16:33:57.115Z,45.480,16.137,11.3,1.8,ML,7,255.1,2.22,0.28,oe,oe52975692,2021-01-18T15:47:01.384Z,NORTHWESTERN BALKAN REGION,earthquake,4.6,2.1,0.2,3,manual,oe,oe
2021-01-16T12:38:46.391Z,47.219,14.497,9.0,0.9,ML,11,97.2,0.71,0.32,oe,oe52975599,2021-01-18T15:46:18.878Z,AUSTRIA,earthquake,1.2,3.0,0.3,4,manual,oe,oe
2021-01-16T10:18:42.490Z,45.557,16.068,9.5,1.9,ML,8,282.3,2.15,0.27,oe,oe52975689,2021-01-18T15:45:53.709Z,NORTHWESTERN BALKAN REGION,earthquake,4.0,1.8,0.2,4,manual,oe,oe
2021-01-16T09:59:30.304Z,45.400,16.097,9.9,3.2,ML,32,239.5,4.69,0.46,oe,oe52975291,2021-01-18T15:45:42.203Z,NORTHWESTERN BALKAN REGION,earthquake,2.3,1.4,0.3,22,manual,oe,oe
2021-01-16T09:26:43.171Z,-6.393,103.890,33.4,0.0,-,,,,,oe,oe52975592,2021-01-19T16:44:50.453Z,SOUTHWEST OF SUMATRA  INDONESIA,earthquake,,,,,manual,oe,oe
2021-01-16T09:15:26.691Z,45.381,16.100,10.0,1.9,ML,6,292.8,2.32,0.53,oe,oe52975979,2021-01-19T16:39:47.573Z,NORTHWESTERN BALKAN REGION,earthquake,6.6,,,2,manual,oe,oe
2021-01-16T08:48:21.100Z,34.090,26.000,30.0,3.6,ML,,,,,oe,oe52975589,2021-01-19T16:39:32.965Z,CRETE  GREECE,earthquake,,,,,manual,oe,oe
2021-01-16T08:17:38.189Z,45.446,16.177,8.7,2.4,ML,7,260.4,2.26,0.37,oe,oe52975684,2021-01-18T15:44:09.769Z,NORTHWESTERN BALKAN REGION,earthquake,4.6,1.7,0.2,3,manual,oe,oe
2021-01-16T07:48:14.379Z,47.115,14.556,3.5,0.2,ML,8,160.7,0.62,0.21,oe,oe52975588,2021-01-19T16:38:37.280Z,AUSTRIA,earthquake,1.6,2.1,0.7,2,manual,oe,oe
2021-01-16T06:36:36.224Z,-19.977,-173.528,10.0,5.2,mb,,,,,oe,oe52975679,2021-01-18T15:43:50.244Z,TONGA ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-16T06:09:31.386Z,45.578,16.098,10.0,1.8,ML,7,244.6,2.13,0.48,oe,oe52975678,2021-01-19T16:37:10.944Z,NORTHWESTERN BALKAN REGION,earthquake,5.3,,0.2,3,manual,oe,oe
2021-01-16T06:08:44.150Z,47.367,11.690,8.4,-0.2,ML,4,150.6,0.25,0.19,oe,oe52975587,2021-01-19T16:37:10.944Z,AUSTRIA,earthquake,3.2,4.1,0.1,2,manual,oe,oe
2021-01-16T06:06:19.820Z,47.373,11.713,8.8,-0.2,ML,4,174.8,0.26,0.08,oe,oe52975586,2021-01-19T16:35:22.758Z,AUSTRIA,earthquake,3.5,3.9,0.0,2,manual,oe,oe
2021-01-16T06:04:55.840Z,47.369,11.712,11.3,0.2,ML,4,167.2,0.26,0.18,oe,oe52975585,2021-01-19T16:35:22.758Z,AUSTRIA,earthquake,2.9,3.8,0.1,2,manual,oe,oe
2021-01-16T06:04:06.710Z,47.366,11.710,12.4,0.7,ML,5,99.9,0.26,0.24,oe,oe52975584,2021-01-19T16:35:22.758Z,AUSTRIA,earthquake,2.2,3.3,0.1,2,manual,oe,oe
2021-01-16T05:53:27.650Z,45.583,16.090,14.4,2.3,ML,12,223.2,2.98,0.40,oe,oe52975270,2021-01-18T15:42:35.716Z,NORTHWESTERN BALKAN REGION,earthquake,3.9,1.5,0.3,5,manual,oe,oe
2021-01-16T05:46:01.567Z,47.369,11.700,11.6,-0.3,ML,4,157.6,0.26,0.06,oe,oe52975583,2021-01-19T16:33:29.910Z,AUSTRIA,earthquake,3.1,3.6,0.0,2,manual,oe,oe
2021-01-16T05:39:26.745Z,47.369,11.705,11.0,0.2,ML,4,162.5,0.26,0.18,oe,oe52975581,2021-01-19T16:33:18.895Z,AUSTRIA,earthquake,2.8,3.7,0.2,2,manual,oe,oe
2021-01-16T05:20:56.598Z,45.405,16.167,10.0,1.9,ML,9,264.9,2.53,0.28,oe,oe52975677,2021-01-19T16:33:03.360Z,NORTHWESTERN BALKAN REGION,earthquake,3.1,,0.2,5,manual,oe,oe
2021-01-16T03:36:39.432Z,45.447,16.190,10.0,1.8,ML,9,237.1,1.56,0.31,oe,oe52975977,2021-01-19T16:31:28.616Z,NORTHWESTERN BALKAN REGION,earthquake,2.8,,0.2,2,manual,oe,oe
2021-01-16T03:26:30.539Z,45.433,16.150,12.1,1.6,ML,6,262.2,1.55,0.21,oe,oe52975676,2021-01-18T15:41:51.344Z,NORTHWESTERN BALKAN REGION,earthquake,3.6,1.5,0.2,2,manual,oe,oe
2021-01-16T03:00:08.151Z,45.656,16.080,12.9,1.8,ML,7,232.9,2.05,0.25,oe,oe52975675,2021-01-18T15:41:43.036Z,NORTHWESTERN BALKAN REGION,earthquake,4.0,1.3,0.2,3,manual,oe,oe
2021-01-15T23:24:21.464Z,26.794,55.174,10.0,4.3,mb,,,,,oe,oe52975558,2021-01-18T09:33:54.465Z,SOUTHERN IRAN,earthquake,,,,,manual,oe,oe
2021-01-15T22:26:24.883Z,45.324,16.007,10.0,1.9,ML,8,315.3,1.56,0.95,oe,oe52975556,2021-01-18T09:33:38.018Z,NORTHWESTERN BALKAN REGION,earthquake,7.2,,0.1,7,manual,oe,oe
2021-01-15T21:31:04.610Z,26.926,55.186,8.0,0.0,-,,,,,oe,oe52975254,2021-01-18T09:38:31.765Z,SOUTHERN IRAN,earthquake,,,,,manual,oe,oe
2021-01-15T20:37:44.183Z,45.372,16.221,10.0,2.2,ML,11,301.0,2.19,1.08,oe,oe52975532,2021-01-18T09:18:51.764Z,NORTHWESTERN BALKAN REGION,earthquake,8.4,,0.3,10,manual,oe,oe
2021-01-15T20:18:19.668Z,-7.001,155.870,10.0,5.1,mb,,,,,oe,oe52975531,2021-01-18T09:18:22.212Z,SOLOMON ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-15T19:55:44.393Z,45.468,16.167,10.0,1.5,ML,8,308.0,1.53,0.51,oe,oe52975529,2021-01-18T09:16:11.099Z,NORTHWESTERN BALKAN REGION,earthquake,4.3,,0.2,2,manual,oe,oe
2021-01-15T19:51:34.337Z,46.571,10.711,8.2,1.4,ML,10,170.6,1.25,0.52,oe,oe52975528,2021-01-18T09:14:42.929Z,NORTHERN ITALY,earthquake,3.0,3.7,0.2,6,manual,oe,oe
2021-01-15T19:27:44.717Z,45.414,16.148,10.0,1.6,ML,7,324.6,1.56,0.80,oe,oe52975527,2021-01-18T09:13:57.517Z,NORTHWESTERN BALKAN REGION,earthquake,7.8,,0.2,2,manual,oe,oe
2021-01-15T19:11:16.484Z,45.368,16.210,10.0,1.9,ML,10,293.4,2.57,0.81,oe,oe52975526,2021-01-18T09:13:27.919Z,NORTHWESTERN BALKAN REGION,earthquake,6.5,,0.2,4,manual,oe,oe
2021-01-15T18:52:16.792Z,45.427,16.191,10.0,1.8,ML,10,290.4,2.51,0.73,oe,oe52975525,2021-01-18T09:38:50.614Z,NORTHWESTERN BALKAN REGION,earthquake,6.1,,0.3,4,manual,oe,oe
2021-01-15T17:13:56.394Z,45.488,16.150,10.0,2.3,ML,14,232.9,2.21,0.36,oe,oe52975252,2021-01-18T09:10:49.803Z,NORTHWESTERN BALKAN REGION,earthquake,3.1,,0.1,14,manual,oe,oe
2021-01-15T16:10:51.357Z,13.903,-92.093,10.0,0.0,-,,,,,oe,oe52975242,2021-01-18T09:02:26.976Z,OFF COAST OF CHIAPAS  MEXICO,earthquake,,,,,manual,oe,oe
2021-01-15T13:38:19.258Z,33.906,137.214,357.1,0.0,-,,,,,oe,oe52975513,2021-01-18T08:59:44.948Z,NEAR S. COAST OF HONSHU  JAPAN,earthquake,,,,,manual,oe,oe
